item_id,sale_id,product_id,quantity,original_price,unit_price,discount_applied,discount_percent,discounted,item_total,sale_date,channel,channel_campaigns
1101,740,492,4,37.12,37.12,0.00,0.00%,FALSE,148.48,29/04/2025,E-commerce,Website Banner
1199,689,215,4,37.11,37.11,0.00,0.00%,FALSE,148.44,15/04/2025,App Mobile,App Mobile
2069,44,243,4,37.06,37.06,0.00,0.00%,FALSE,148.24,14/05/2025,E-commerce,Website Banner
1107,189,441,4,36.99,36.99,0.00,0.00%,FALSE,147.96,25/04/2025,E-commerce,Website Banner
2640,702,441,4,36.99,36.99,0.00,0.00%,FALSE,147.96,29/05/2025,App Mobile,App Mobile
1319,282,105,4,36.90,36.90,0.00,0.00%,FALSE,147.60,26/05/2025,App Mobile,App Mobile
3175,581,105,4,36.90,36.90,0.00,0.00%,FALSE,147.60,31/05/2025,E-commerce,Website Banner
481,1053,251,4,36.88,36.88,0.00,0.00%,FALSE,147.52,14/04/2025,E-commerce,Website Banner
1444,529,251,4,36.88,36.88,0.00,0.00%,FALSE,147.52,14/04/2025,App Mobile,App Mobile
590,1132,5,4,36.84,36.84,0.00,0.00%,FALSE,147.36,20/05/2025,App Mobile,App Mobile
1863,799,5,4,36.84,36.84,0.00,0.00%,FALSE,147.36,16/04/2025,App Mobile,App Mobile
1008,154,248,4,36.79,36.79,0.00,0.00%,FALSE,147.16,22/04/2025,E-commerce,Website Banner
1919,1087,248,4,36.79,36.79,0.00,0.00%,FALSE,147.16,24/05/2025,App Mobile,App Mobile
2877,561,106,4,40.75,36.67,4.08,10.00%,TRUE,146.70,06/6/2025,E-commerce,Website Banner
2586,839,199,4,36.48,36.48,0.00,0.00%,FALSE,145.92,31/05/2025,App Mobile,App Mobile
3104,497,140,4,52.08,36.46,15.62,30.00%,TRUE,145.82,13/05/2025,App Mobile,Social Media
3363,1200,140,4,52.08,36.46,15.62,30.00%,TRUE,145.82,16/05/2025,App Mobile,Social Media
3090,497,17,4,51.90,36.33,15.57,30.00%,TRUE,145.32,13/05/2025,App Mobile,Social Media
616,491,427,4,36.01,36.01,0.00,0.00%,FALSE,144.04,23/05/2025,E-commerce,Website Banner
2183,913,427,4,36.01,36.01,0.00,0.00%,FALSE,144.04,27/05/2025,App Mobile,App Mobile
826,1102,28,4,51.18,35.83,15.35,30.00%,TRUE,143.30,14/05/2025,App Mobile,Social Media
2260,524,396,4,51.00,35.70,15.30,30.00%,TRUE,142.80,15/05/2025,App Mobile,Social Media
2011,1036,381,4,35.59,35.59,0.00,0.00%,FALSE,142.36,13/06/2025,E-commerce,Website Banner
2020,1154,381,4,35.59,35.59,0.00,0.00%,FALSE,142.36,05/5/2025,E-commerce,Website Banner
3354,2,381,4,35.59,35.59,0.00,0.00%,FALSE,142.36,16/05/2025,E-commerce,Website Banner
2868,282,59,4,34.58,34.58,0.00,0.00%,FALSE,138.32,26/05/2025,App Mobile,App Mobile
1571,1248,348,4,34.47,34.47,0.00,0.00%,FALSE,137.88,13/04/2025,App Mobile,App Mobile
1131,1106,402,4,34.45,34.45,0.00,0.00%,FALSE,137.80,06/5/2025,E-commerce,Website Banner
147,435,343,4,34.39,34.39,0.00,0.00%,FALSE,137.56,27/04/2025,App Mobile,App Mobile
1084,607,343,4,34.39,34.39,0.00,0.00%,FALSE,137.56,30/04/2025,App Mobile,App Mobile
2998,567,13,4,34.25,34.25,0.00,0.00%,FALSE,137.00,17/05/2025,E-commerce,Website Banner
541,1263,430,4,33.98,33.98,0.00,0.00%,FALSE,135.92,22/04/2025,App Mobile,App Mobile
3345,390,91,4,33.95,33.95,0.00,0.00%,FALSE,135.80,20/05/2025,App Mobile,App Mobile
36,655,330,4,33.94,33.94,0.00,0.00%,FALSE,135.76,24/04/2025,E-commerce,Website Banner
2278,516,330,4,33.94,33.94,0.00,0.00%,FALSE,135.76,05/4/2025,E-commerce,Website Banner
1394,558,455,4,48.03,33.62,14.41,30.00%,TRUE,134.48,17/05/2025,App Mobile,Social Media
2004,256,159,4,33.59,33.59,0.00,0.00%,FALSE,134.36,21/05/2025,E-commerce,Website Banner
1443,252,338,4,33.39,33.39,0.00,0.00%,FALSE,133.56,18/04/2025,App Mobile,App Mobile
3346,1034,338,4,33.39,33.39,0.00,0.00%,FALSE,133.56,31/05/2025,App Mobile,App Mobile
1330,1115,362,4,32.64,32.64,0.00,0.00%,FALSE,130.56,19/04/2025,E-commerce,Website Banner
1089,1336,209,4,32.41,32.41,0.00,0.00%,FALSE,129.64,04/4/2025,E-commerce,Website Banner
1644,35,209,4,32.41,32.41,0.00,0.00%,FALSE,129.64,27/04/2025,E-commerce,Website Banner
952,384,82,4,32.21,32.21,0.00,0.00%,FALSE,128.84,27/04/2025,E-commerce,Website Banner
2306,946,82,4,32.21,32.21,0.00,0.00%,FALSE,128.84,16/04/2025,App Mobile,App Mobile
140,59,80,4,31.86,31.86,0.00,0.00%,FALSE,127.44,14/05/2025,E-commerce,Website Banner
1887,233,80,4,31.86,31.86,0.00,0.00%,FALSE,127.44,28/04/2025,E-commerce,Website Banner
2650,1252,80,4,31.86,31.86,0.00,0.00%,FALSE,127.44,29/04/2025,E-commerce,Website Banner
1689,1265,418,4,31.84,31.84,0.00,0.00%,FALSE,127.36,21/05/2025,E-commerce,Website Banner
2784,133,90,4,31.67,31.67,0.00,0.00%,FALSE,126.68,14/06/2025,App Mobile,App Mobile
1352,251,454,4,35.16,31.64,3.52,10.00%,TRUE,126.58,04/6/2025,E-commerce,Website Banner
2800,297,404,4,45.19,31.63,13.56,30.00%,TRUE,126.53,17/05/2025,App Mobile,Social Media
525,612,258,4,31.48,31.48,0.00,0.00%,FALSE,125.92,25/05/2025,App Mobile,App Mobile
2266,1218,95,4,31.15,31.15,0.00,0.00%,FALSE,124.60,23/04/2025,App Mobile,App Mobile
2944,307,95,4,31.15,31.15,0.00,0.00%,FALSE,124.60,21/05/2025,E-commerce,Website Banner
3134,552,322,4,44.45,31.12,13.34,30.00%,TRUE,124.46,15/05/2025,App Mobile,App Mobile
1739,382,452,4,30.85,30.85,0.00,0.00%,FALSE,123.40,26/04/2025,E-commerce,Website Banner
3192,1332,452,4,30.85,30.85,0.00,0.00%,FALSE,123.40,13/05/2025,E-commerce,Website Banner
853,413,401,4,30.83,30.83,0.00,0.00%,FALSE,123.32,17/06/2025,E-commerce,Website Banner
2385,73,401,4,30.83,30.83,0.00,0.00%,FALSE,123.32,19/05/2025,E-commerce,Website Banner
806,230,431,4,30.41,30.41,0.00,0.00%,FALSE,121.64,21/04/2025,App Mobile,App Mobile
2223,1161,431,4,30.41,30.41,0.00,0.00%,FALSE,121.64,26/04/2025,App Mobile,App Mobile
18,319,339,4,30.35,30.35,0.00,0.00%,FALSE,121.40,31/05/2025,App Mobile,App Mobile
318,292,339,4,30.35,30.35,0.00,0.00%,FALSE,121.40,30/04/2025,App Mobile,App Mobile
1442,448,339,4,30.35,30.35,0.00,0.00%,FALSE,121.40,29/04/2025,App Mobile,App Mobile
3232,475,339,4,30.35,30.35,0.00,0.00%,FALSE,121.40,28/04/2025,App Mobile,App Mobile
2484,630,187,4,30.19,30.19,0.00,0.00%,FALSE,120.76,29/05/2025,E-commerce,Website Banner
11,742,88,4,29.81,29.81,0.00,0.00%,FALSE,119.24,20/04/2025,App Mobile,App Mobile
1339,143,88,4,29.81,29.81,0.00,0.00%,FALSE,119.24,16/06/2025,E-commerce,Website Banner
1098,824,400,4,29.68,29.68,0.00,0.00%,FALSE,118.72,05/5/2025,E-commerce,Website Banner
3066,295,144,4,41.84,29.29,12.55,30.00%,TRUE,117.15,13/05/2025,App Mobile,App Mobile
1906,1182,246,4,28.98,28.98,0.00,0.00%,FALSE,115.92,16/06/2025,E-commerce,Website Banner
3107,390,249,4,28.42,28.42,0.00,0.00%,FALSE,113.68,20/05/2025,App Mobile,App Mobile
1908,357,176,4,27.94,27.94,0.00,0.00%,FALSE,111.76,26/04/2025,E-commerce,Website Banner
3054,64,65,4,27.45,27.45,0.00,0.00%,FALSE,109.80,21/05/2025,App Mobile,App Mobile
3204,546,119,4,27.34,27.34,0.00,0.00%,FALSE,109.36,28/04/2025,E-commerce,Website Banner
1958,289,376,4,38.52,26.96,11.56,30.00%,TRUE,107.86,18/05/2025,App Mobile,App Mobile
1610,1086,397,4,26.48,26.48,0.00,0.00%,FALSE,105.92,17/04/2025,E-commerce,Website Banner
1625,312,397,4,26.48,26.48,0.00,0.00%,FALSE,105.92,31/05/2025,E-commerce,Website Banner
1329,1268,120,4,25.70,25.70,0.00,0.00%,FALSE,102.80,18/05/2025,E-commerce,Website Banner
2611,982,495,4,36.65,25.66,11.00,30.00%,TRUE,102.62,19/05/2025,App Mobile,App Mobile
720,819,46,4,25.15,25.15,0.00,0.00%,FALSE,100.60,26/04/2025,E-commerce,Website Banner
1650,624,313,4,35.69,24.98,10.71,30.00%,TRUE,99.93,13/05/2025,App Mobile,App Mobile
2093,399,14,4,24.96,24.96,0.00,0.00%,FALSE,99.84,04/5/2025,App Mobile,App Mobile
3271,440,454,4,35.16,24.61,10.55,30.00%,TRUE,98.45,15/05/2025,App Mobile,App Mobile
279,615,405,4,34.71,24.30,10.41,30.00%,TRUE,97.19,16/05/2025,App Mobile,App Mobile
1878,222,66,4,24.13,24.13,0.00,0.00%,FALSE,96.52,21/05/2025,App Mobile,App Mobile
1572,286,13,4,34.25,23.98,10.28,30.00%,TRUE,95.90,18/05/2025,App Mobile,App Mobile
2692,621,430,4,33.98,23.79,10.19,30.00%,TRUE,95.14,15/05/2025,App Mobile,App Mobile
500,81,298,4,33.94,23.76,10.18,30.00%,TRUE,95.03,18/05/2025,App Mobile,App Mobile
3171,21,164,4,22.96,22.96,0.00,0.00%,FALSE,91.84,14/06/2025,E-commerce,Website Banner
1232,818,355,4,21.38,21.38,0.00,0.00%,FALSE,85.52,16/06/2025,E-commerce,Website Banner
1886,668,334,4,20.82,20.82,0.00,0.00%,FALSE,83.28,20/04/2025,E-commerce,Website Banner
3215,660,334,4,20.82,20.82,0.00,0.00%,FALSE,83.28,14/06/2025,App Mobile,App Mobile
1796,234,346,4,15.31,15.31,0.00,0.00%,FALSE,61.24,20/05/2025,App Mobile,App Mobile
1537,193,198,4,14.64,14.64,0.00,0.00%,FALSE,58.56,18/05/2025,E-commerce,Website Banner
896,376,195,4,16.69,11.68,5.01,30.00%,TRUE,46.73,19/05/2025,App Mobile,App Mobile
2322,420,71,5,80.76,80.76,0.00,0.00%,FALSE,403.80,16/06/2025,App Mobile,App Mobile
2570,336,234,5,80.00,80.00,0.00,0.00%,FALSE,400.00,17/06/2025,E-commerce,Website Banner
856,800,10,5,79.70,79.70,0.00,0.00%,FALSE,398.50,24/05/2025,E-commerce,Website Banner
250,597,98,5,78.52,78.52,0.00,0.00%,FALSE,392.60,18/04/2025,App Mobile,App Mobile
580,86,98,5,78.52,78.52,0.00,0.00%,FALSE,392.60,15/06/2025,App Mobile,App Mobile
1643,382,2,5,78.45,78.45,0.00,0.00%,FALSE,392.25,26/04/2025,E-commerce,Website Banner
3261,52,2,5,78.45,78.45,0.00,0.00%,FALSE,392.25,21/05/2025,E-commerce,Website Banner
2037,406,269,5,77.59,77.59,0.00,0.00%,FALSE,387.95,14/05/2025,E-commerce,Website Banner
1016,390,413,5,76.15,76.15,0.00,0.00%,FALSE,380.75,20/05/2025,App Mobile,App Mobile
2432,790,448,5,75.62,75.62,0.00,0.00%,FALSE,378.10,19/04/2025,E-commerce,Website Banner
2894,359,392,5,75.47,75.47,0.00,0.00%,FALSE,377.35,18/04/2025,App Mobile,App Mobile
1015,1194,224,5,75.40,75.40,0.00,0.00%,FALSE,377.00,13/05/2025,E-commerce,Website Banner
3017,167,224,5,75.40,75.40,0.00,0.00%,FALSE,377.00,18/05/2025,E-commerce,Website Banner
2993,433,459,5,75.17,75.17,0.00,0.00%,FALSE,375.85,30/05/2025,App Mobile,App Mobile
2947,850,116,5,74.81,74.81,0.00,0.00%,FALSE,374.05,19/04/2025,E-commerce,Website Banner
2751,72,306,5,74.67,74.67,0.00,0.00%,FALSE,373.35,19/05/2025,E-commerce,Website Banner
506,601,320,5,74.26,74.26,0.00,0.00%,FALSE,371.30,31/05/2025,E-commerce,Website Banner
611,39,320,5,74.26,74.26,0.00,0.00%,FALSE,371.30,14/05/2025,E-commerce,Website Banner
540,1115,327,5,74.24,74.24,0.00,0.00%,FALSE,371.20,19/04/2025,E-commerce,Website Banner
1627,20,327,5,74.24,74.24,0.00,0.00%,FALSE,371.20,04/4/2025,E-commerce,Website Banner
1699,277,212,5,74.13,74.13,0.00,0.00%,FALSE,370.65,26/05/2025,E-commerce,Website Banner
400,188,356,5,72.41,72.41,0.00,0.00%,FALSE,362.05,04/5/2025,E-commerce,Website Banner
1529,766,310,5,72.10,72.10,0.00,0.00%,FALSE,360.50,16/06/2025,App Mobile,App Mobile
1714,139,310,5,72.10,72.10,0.00,0.00%,FALSE,360.50,21/05/2025,App Mobile,App Mobile
2723,1254,310,5,72.10,72.10,0.00,0.00%,FALSE,360.50,26/05/2025,App Mobile,App Mobile
3326,612,310,5,72.10,72.10,0.00,0.00%,FALSE,360.50,25/05/2025,App Mobile,App Mobile
1491,78,36,5,72.06,72.06,0.00,0.00%,FALSE,360.30,18/05/2025,E-commerce,Website Banner
3253,104,337,5,71.72,71.72,0.00,0.00%,FALSE,358.60,20/04/2025,App Mobile,App Mobile
569,506,398,5,71.15,71.15,0.00,0.00%,FALSE,355.75,23/04/2025,E-commerce,Website Banner
2552,1186,398,5,71.15,71.15,0.00,0.00%,FALSE,355.75,17/04/2025,E-commerce,Website Banner
1664,491,463,5,70.56,70.56,0.00,0.00%,FALSE,352.80,23/05/2025,E-commerce,Website Banner
2236,135,463,5,70.56,70.56,0.00,0.00%,FALSE,352.80,15/05/2025,E-commerce,Website Banner
102,224,270,5,70.46,70.46,0.00,0.00%,FALSE,352.30,25/04/2025,App Mobile,App Mobile
306,15,353,5,69.54,69.54,0.00,0.00%,FALSE,347.70,20/05/2025,E-commerce,Website Banner
1145,1149,353,5,69.54,69.54,0.00,0.00%,FALSE,347.70,30/05/2025,E-commerce,Website Banner
3083,291,360,5,69.48,69.48,0.00,0.00%,FALSE,347.40,30/04/2025,E-commerce,Website Banner
1048,220,474,5,68.47,68.47,0.00,0.00%,FALSE,342.35,18/04/2025,E-commerce,Website Banner
1617,1257,474,5,68.47,68.47,0.00,0.00%,FALSE,342.35,27/05/2025,E-commerce,Website Banner
947,335,250,5,68.22,68.22,0.00,0.00%,FALSE,341.10,15/04/2025,App Mobile,App Mobile
2545,450,486,5,68.03,68.03,0.00,0.00%,FALSE,340.15,30/04/2025,App Mobile,App Mobile
464,1208,116,5,74.81,67.33,7.48,10.00%,TRUE,336.65,06/6/2025,E-commerce,Website Banner
246,645,315,5,67.02,67.02,0.00,0.00%,FALSE,335.10,14/04/2025,E-commerce,Website Banner
932,168,239,5,66.99,66.99,0.00,0.00%,FALSE,334.95,04/4/2025,App Mobile,App Mobile
2314,725,307,5,66.87,66.87,0.00,0.00%,FALSE,334.35,15/06/2025,App Mobile,App Mobile
2375,1348,307,5,66.87,66.87,0.00,0.00%,FALSE,334.35,20/05/2025,E-commerce,Website Banner
230,1130,131,5,66.63,66.63,0.00,0.00%,FALSE,333.15,26/05/2025,E-commerce,Website Banner
1094,567,70,5,66.33,66.33,0.00,0.00%,FALSE,331.65,17/05/2025,E-commerce,Website Banner
692,1244,19,5,65.26,65.26,0.00,0.00%,FALSE,326.30,31/05/2025,E-commerce,Website Banner
1020,348,166,5,65.26,65.26,0.00,0.00%,FALSE,326.30,30/05/2025,E-commerce,Website Banner
2055,237,166,5,65.26,65.26,0.00,0.00%,FALSE,326.30,16/05/2025,E-commerce,Website Banner
3112,801,44,5,64.84,64.84,0.00,0.00%,FALSE,324.20,04/4/2025,E-commerce,Website Banner
2151,802,276,5,64.44,64.44,0.00,0.00%,FALSE,322.20,30/04/2025,App Mobile,App Mobile
1726,1066,260,5,64.28,64.28,0.00,0.00%,FALSE,321.40,14/05/2025,E-commerce,Website Banner
287,1265,469,5,64.08,64.08,0.00,0.00%,FALSE,320.40,21/05/2025,E-commerce,Website Banner
456,193,469,5,64.08,64.08,0.00,0.00%,FALSE,320.40,18/05/2025,E-commerce,Website Banner
407,1231,372,5,63.79,63.79,0.00,0.00%,FALSE,318.95,05/4/2025,App Mobile,App Mobile
571,480,385,5,63.23,63.23,0.00,0.00%,FALSE,316.15,24/04/2025,E-commerce,Website Banner
2193,653,79,5,63.22,63.22,0.00,0.00%,FALSE,316.10,21/05/2025,E-commerce,Website Banner
2351,21,79,5,63.22,63.22,0.00,0.00%,FALSE,316.10,14/06/2025,E-commerce,Website Banner
1222,909,206,5,63.03,63.03,0.00,0.00%,FALSE,315.15,22/04/2025,App Mobile,App Mobile
1382,480,236,5,62.93,62.93,0.00,0.00%,FALSE,314.65,24/04/2025,E-commerce,Website Banner
2112,837,236,5,62.93,62.93,0.00,0.00%,FALSE,314.65,05/5/2025,E-commerce,Website Banner
1386,43,38,5,62.80,62.80,0.00,0.00%,FALSE,314.00,15/04/2025,App Mobile,App Mobile
1914,710,38,5,62.80,62.80,0.00,0.00%,FALSE,314.00,17/06/2025,E-commerce,Website Banner
2109,352,317,5,62.63,62.63,0.00,0.00%,FALSE,313.15,05/4/2025,E-commerce,Website Banner
2227,968,317,5,62.63,62.63,0.00,0.00%,FALSE,313.15,13/06/2025,E-commerce,Website Banner
2508,1215,317,5,62.63,62.63,0.00,0.00%,FALSE,313.15,22/04/2025,App Mobile,App Mobile
927,335,382,5,62.52,62.52,0.00,0.00%,FALSE,312.60,15/04/2025,App Mobile,App Mobile
2827,953,382,5,62.52,62.52,0.00,0.00%,FALSE,312.60,16/04/2025,App Mobile,App Mobile
969,361,378,5,62.39,62.39,0.00,0.00%,FALSE,311.95,05/5/2025,E-commerce,Website Banner
2309,121,323,5,62.34,62.34,0.00,0.00%,FALSE,311.70,25/04/2025,App Mobile,App Mobile
585,329,437,5,62.17,62.17,0.00,0.00%,FALSE,310.85,04/4/2025,E-commerce,Website Banner
2333,676,50,5,61.95,61.95,0.00,0.00%,FALSE,309.75,20/05/2025,App Mobile,App Mobile
981,360,134,5,61.75,61.75,0.00,0.00%,FALSE,308.75,24/04/2025,App Mobile,App Mobile
2119,248,134,5,61.75,61.75,0.00,0.00%,FALSE,308.75,23/04/2025,App Mobile,App Mobile
130,141,123,5,61.51,61.51,0.00,0.00%,FALSE,307.55,15/06/2025,E-commerce,Website Banner
520,330,125,5,61.27,61.27,0.00,0.00%,FALSE,306.35,24/04/2025,E-commerce,Website Banner
877,678,428,5,61.22,61.22,0.00,0.00%,FALSE,306.10,05/4/2025,E-commerce,Website Banner
1279,729,428,5,61.22,61.22,0.00,0.00%,FALSE,306.10,27/04/2025,E-commerce,Website Banner
1852,995,428,5,61.22,61.22,0.00,0.00%,FALSE,306.10,19/05/2025,E-commerce,Website Banner
1613,1047,112,5,61.20,61.20,0.00,0.00%,FALSE,306.00,17/04/2025,E-commerce,Website Banner
702,1116,305,5,60.79,60.79,0.00,0.00%,FALSE,303.95,21/05/2025,E-commerce,Website Banner
1515,127,305,5,60.79,60.79,0.00,0.00%,FALSE,303.95,13/04/2025,App Mobile,App Mobile
1925,396,129,5,60.68,60.68,0.00,0.00%,FALSE,303.40,28/05/2025,E-commerce,Website Banner
3024,1098,129,5,60.68,60.68,0.00,0.00%,FALSE,303.40,27/05/2025,App Mobile,App Mobile
307,703,111,5,60.36,60.36,0.00,0.00%,FALSE,301.80,05/5/2025,E-commerce,Website Banner
2609,1252,111,5,60.36,60.36,0.00,0.00%,FALSE,301.80,29/04/2025,E-commerce,Website Banner
247,823,54,5,60.33,60.33,0.00,0.00%,FALSE,301.65,24/04/2025,App Mobile,App Mobile
1146,925,412,5,60.33,60.33,0.00,0.00%,FALSE,301.65,24/04/2025,E-commerce,Website Banner
1326,495,54,5,60.33,60.33,0.00,0.00%,FALSE,301.65,29/04/2025,E-commerce,Website Banner
1100,1068,433,5,60.12,60.12,0.00,0.00%,FALSE,300.60,19/05/2025,E-commerce,Website Banner
2694,767,433,5,60.12,60.12,0.00,0.00%,FALSE,300.60,19/04/2025,App Mobile,App Mobile
3072,1247,433,5,60.12,60.12,0.00,0.00%,FALSE,300.60,21/04/2025,E-commerce,Website Banner
524,82,4,5,60.00,60.00,0.00,0.00%,FALSE,300.00,14/04/2025,E-commerce,Website Banner
2250,92,347,5,59.92,59.92,0.00,0.00%,FALSE,299.60,30/05/2025,App Mobile,App Mobile
698,1122,464,5,59.58,59.58,0.00,0.00%,FALSE,297.90,16/06/2025,E-commerce,Website Banner
1751,1213,464,5,59.58,59.58,0.00,0.00%,FALSE,297.90,16/05/2025,E-commerce,Website Banner
2139,938,160,5,59.38,59.38,0.00,0.00%,FALSE,296.90,19/05/2025,E-commerce,Website Banner
1269,75,186,5,59.35,59.35,0.00,0.00%,FALSE,296.75,22/05/2025,App Mobile,App Mobile
2527,715,390,5,59.33,59.33,0.00,0.00%,FALSE,296.65,15/06/2025,E-commerce,Website Banner
182,410,214,5,59.07,59.07,0.00,0.00%,FALSE,295.35,23/05/2025,E-commerce,Website Banner
1241,556,247,5,58.86,58.86,0.00,0.00%,FALSE,294.30,30/04/2025,E-commerce,Website Banner
1298,458,110,5,58.70,58.70,0.00,0.00%,FALSE,293.50,20/05/2025,App Mobile,App Mobile
2461,303,110,5,58.70,58.70,0.00,0.00%,FALSE,293.50,05/6/2025,App Mobile,App Mobile
44,73,63,5,58.67,58.67,0.00,0.00%,FALSE,293.35,19/05/2025,E-commerce,Website Banner
618,96,366,5,58.34,58.34,0.00,0.00%,FALSE,291.70,20/04/2025,E-commerce,Website Banner
2216,160,493,5,57.37,57.37,0.00,0.00%,FALSE,286.85,25/04/2025,App Mobile,App Mobile
2635,535,493,5,57.37,57.37,0.00,0.00%,FALSE,286.85,31/05/2025,App Mobile,App Mobile
2317,719,223,5,57.36,57.36,0.00,0.00%,FALSE,286.80,22/04/2025,E-commerce,Website Banner
497,410,27,5,57.35,57.35,0.00,0.00%,FALSE,286.75,23/05/2025,E-commerce,Website Banner
3095,413,210,5,57.32,57.32,0.00,0.00%,FALSE,286.60,17/06/2025,E-commerce,Website Banner
51,232,213,5,57.31,57.31,0.00,0.00%,FALSE,286.55,30/05/2025,App Mobile,App Mobile
322,1083,213,5,57.31,57.31,0.00,0.00%,FALSE,286.55,15/05/2025,E-commerce,Website Banner
1059,994,60,5,81.70,57.19,24.51,30.00%,TRUE,285.95,15/05/2025,App Mobile,App Mobile
2814,1039,222,5,57.19,57.19,0.00,0.00%,FALSE,285.95,13/06/2025,App Mobile,App Mobile
2012,171,53,5,57.17,57.17,0.00,0.00%,FALSE,285.85,15/04/2025,E-commerce,Website Banner
2891,950,53,5,57.17,57.17,0.00,0.00%,FALSE,285.85,27/05/2025,E-commerce,Website Banner
1722,272,288,5,57.11,57.11,0.00,0.00%,FALSE,285.55,05/5/2025,App Mobile,App Mobile
2536,288,357,5,56.91,56.91,0.00,0.00%,FALSE,284.55,04/5/2025,App Mobile,App Mobile
663,1150,407,5,56.84,56.84,0.00,0.00%,FALSE,284.20,06/5/2025,App Mobile,App Mobile
724,617,294,5,56.69,56.69,0.00,0.00%,FALSE,283.45,18/05/2025,E-commerce,Website Banner
1228,407,303,5,56.58,56.58,0.00,0.00%,FALSE,282.90,21/04/2025,App Mobile,App Mobile
1239,695,303,5,56.58,56.58,0.00,0.00%,FALSE,282.90,24/04/2025,App Mobile,App Mobile
2202,138,314,5,56.29,56.29,0.00,0.00%,FALSE,281.45,14/06/2025,E-commerce,Website Banner
1959,319,485,5,56.20,56.20,0.00,0.00%,FALSE,281.00,31/05/2025,App Mobile,App Mobile
228,384,422,5,55.91,55.91,0.00,0.00%,FALSE,279.55,27/04/2025,E-commerce,Website Banner
2679,1292,422,5,55.91,55.91,0.00,0.00%,FALSE,279.55,21/04/2025,E-commerce,Website Banner
1565,108,97,5,55.27,55.27,0.00,0.00%,FALSE,276.35,19/05/2025,E-commerce,Website Banner
1787,419,265,5,55.25,55.25,0.00,0.00%,FALSE,276.25,22/05/2025,E-commerce,Website Banner
1799,288,265,5,55.25,55.25,0.00,0.00%,FALSE,276.25,04/5/2025,App Mobile,App Mobile
1691,287,107,5,55.06,55.06,0.00,0.00%,FALSE,275.30,15/05/2025,E-commerce,Website Banner
1135,269,124,5,55.04,55.04,0.00,0.00%,FALSE,275.20,24/05/2025,App Mobile,App Mobile
3350,691,126,5,55.03,55.03,0.00,0.00%,FALSE,275.15,17/06/2025,App Mobile,App Mobile
1789,451,264,5,55.01,55.01,0.00,0.00%,FALSE,275.05,15/04/2025,E-commerce,Website Banner
2077,126,188,5,55.01,55.01,0.00,0.00%,FALSE,275.05,15/05/2025,E-commerce,Website Banner
3201,1321,264,5,55.01,55.01,0.00,0.00%,FALSE,275.05,14/06/2025,E-commerce,Website Banner
2602,88,481,5,54.87,54.87,0.00,0.00%,FALSE,274.35,13/04/2025,App Mobile,App Mobile
2323,676,32,5,54.83,54.83,0.00,0.00%,FALSE,274.15,20/05/2025,App Mobile,App Mobile
1178,653,496,5,54.61,54.61,0.00,0.00%,FALSE,273.05,21/05/2025,E-commerce,Website Banner
1208,521,48,5,54.38,54.38,0.00,0.00%,FALSE,271.90,05/4/2025,App Mobile,App Mobile
2056,195,42,5,54.20,54.20,0.00,0.00%,FALSE,271.00,20/05/2025,App Mobile,App Mobile
1973,565,267,5,53.91,53.91,0.00,0.00%,FALSE,269.55,05/4/2025,E-commerce,Website Banner
2857,444,267,5,53.91,53.91,0.00,0.00%,FALSE,269.55,19/05/2025,E-commerce,Website Banner
832,765,154,5,53.74,53.74,0.00,0.00%,FALSE,268.70,20/04/2025,E-commerce,Website Banner
3097,427,406,5,53.74,53.74,0.00,0.00%,FALSE,268.70,17/06/2025,App Mobile,App Mobile
1777,884,494,5,53.52,53.52,0.00,0.00%,FALSE,267.60,06/4/2025,App Mobile,App Mobile
2907,514,494,5,53.52,53.52,0.00,0.00%,FALSE,267.60,17/06/2025,App Mobile,App Mobile
3035,118,416,5,53.46,53.46,0.00,0.00%,FALSE,267.30,18/05/2025,E-commerce,Website Banner
1416,740,458,5,53.35,53.35,0.00,0.00%,FALSE,266.75,29/04/2025,E-commerce,Website Banner
1453,613,331,5,53.34,53.34,0.00,0.00%,FALSE,266.70,15/06/2025,E-commerce,Website Banner
899,242,442,5,53.27,53.27,0.00,0.00%,FALSE,266.35,23/05/2025,App Mobile,App Mobile
1513,466,442,5,53.27,53.27,0.00,0.00%,FALSE,266.35,17/04/2025,E-commerce,Website Banner
1152,1189,73,5,53.25,53.25,0.00,0.00%,FALSE,266.25,24/04/2025,E-commerce,Website Banner
1431,914,40,5,53.19,53.19,0.00,0.00%,FALSE,265.95,25/05/2025,App Mobile,App Mobile
1460,1137,40,5,53.19,53.19,0.00,0.00%,FALSE,265.95,17/05/2025,E-commerce,Website Banner
2422,37,262,5,52.94,52.94,0.00,0.00%,FALSE,264.70,22/04/2025,App Mobile,App Mobile
139,500,147,5,52.91,52.91,0.00,0.00%,FALSE,264.55,26/04/2025,E-commerce,Website Banner
1077,498,147,5,52.91,52.91,0.00,0.00%,FALSE,264.55,25/05/2025,E-commerce,Website Banner
2294,845,147,5,52.91,52.91,0.00,0.00%,FALSE,264.55,26/05/2025,E-commerce,Website Banner
298,572,75,5,52.83,52.83,0.00,0.00%,FALSE,264.15,22/04/2025,App Mobile,App Mobile
2515,1007,299,5,52.65,52.65,0.00,0.00%,FALSE,263.25,16/04/2025,App Mobile,App Mobile
710,1193,394,5,52.58,52.58,0.00,0.00%,FALSE,262.90,15/04/2025,E-commerce,Website Banner
